1,0,1.0244e-19,6.7524e-25,1.21988e-22
2,0,1.44454e-20,1.66397e-24,6.80521e-23
3,5.8156e-253,5.84406e-20,2.55182e-24,9.14348e-23
4,7.7572e-128,2.6984e-20,3.30502e-24,8.01112e-23
5,1.4899e-73,1.4532e-20,3.93721e-24,6.89402e-23
6,1.9835e-46,8.68492e-21,4.46778e-24,5.97482e-23
7,2.173e-31,5.5916e-21,4.91424e-24,5.21546e-23
8,3.238e-22,3.80615e-21,5.29107e-24,4.57126e-23
9,1.6223e-16,2.70498e-21,5.60997e-24,4.02095e-23
10,5.6155e-13,1.98958e-21,5.88039e-24,3.54833e-23
11,1.3339e-10,1.50491e-21,6.10994e-24,3.14352e-23
12,6.9583e-09,1.16503e-21,6.30483e-24,2.7999e-23
13,1.3861e-07,9.19724e-22,6.47015e-24,2.50571e-23
14,1.4733e-06,7.38281e-22,6.61011e-24,2.25494e-23
15,9.1449e-06,6.01224e-22,6.7282e-24,2.03738e-23
16,3.7801e-05,4.95787e-22,6.83638e-24,1.85179e-23
17,0.00011621,4.13364e-22,6.93599e-24,1.68861e-23
18,0.00028597,3.48015e-22,7.02759e-24,1.54925e-23
19,0.00058702,2.95547e-22,7.11173e-24,1.4273e-23
20,0.0010601,2.52976e-22,7.1889e-24,1.31703e-23
21,0.0017285,2.18058e-22,7.25958e-24,1.2208e-23
22,0.0025741,1.89209e-22,7.32421e-24,1.13622e-23
23,0.0036009,1.65172e-22,7.38319e-24,1.06142e-23
24,0.004777,1.44989e-22,7.43692e-24,9.94875e-24
25,0.006042,1.27922e-22,7.48576e-24,9.32142e-24
26,0.0073444,1.13395e-22,7.53004e-24,8.75763e-24
27,0.0086514,1.00956e-22,7.57007e-24,8.25025e-24
28,0.010005,9.02453e-23,7.60614e-24,7.79172e-24
29,0.011283,8.09745e-23,7.63854e-24,7.37572e-24
30,0.01242,7.29113e-23,7.6675e-24,6.99695e-24
31,0.013536,6.58668e-23,7.69328e-24,6.63438e-24
32,0.014537,5.96861e-23,7.71608e-24,6.30156e-24
33,0.0154,5.42418e-23,7.73611e-24,5.99628e-24
34,0.016239,4.94283e-23,7.75357e-24,5.71548e-24
35,0.016932,4.51575e-23,7.76863e-24,5.45653e-24
36,0.017397,4.13558e-23,7.78146e-24,5.21713e-24
37,0.017919,3.7961e-23,7.79221e-24,4.98728e-24
38,0.018443,3.49205e-23,7.80103e-24,4.77082e-24
39,0.018659,3.21898e-23,7.80804e-24,4.56972e-24
40,0.018794,2.97307e-23,7.81338e-24,4.38251e-24
41,0.018945,2.75106e-23,7.81716e-24,4.20791e-24
42,0.018944,2.55015e-23,7.81949e-24,4.04434e-24
43,0.018972,2.36791e-23,7.82046e-24,3.88421e-24
44,0.018992,2.20225e-23,7.82019e-24,3.73431e-24
45,0.018953,2.05135e-23,7.81874e-24,3.59374e-24
46,0.018794,1.91361e-23,7.8162e-24,3.46173e-24
47,0.018562,1.78764e-23,7.81266e-24,3.33759e-24
48,0.018446,1.67224e-23,7.80818e-24,3.22068e-24
49,0.018302,1.56632e-23,7.80282e-24,3.11043e-24
50,0.018022,1.46895e-23,7.79665e-24,3.00634e-24
51,0.017699,1.37929e-23,7.78973e-24,2.90659e-24
52,0.017462,1.2966e-23,7.78211e-24,2.80879e-24
53,0.01723,1.22022e-23,7.77385e-24,2.71623e-24
54,0.016902,1.14958e-23,7.76498e-24,2.62854e-24
55,0.016584,1.08415e-23,7.75556e-24,2.54537e-24
56,0.016379,1.02346e-23,7.74562e-24,2.46641e-24
57,0.016126,9.67105e-24,7.7352e-24,2.39138e-24
58,0.022881,9.14704e-24,7.72434e-24,2.32001e-24
59,0.03571,8.65921e-24,7.71307e-24,2.25025e-24
60,0.028227,8.20455e-24,7.70143e-24,2.18261e-24
61,0.015276,7.78033e-24,7.68944e-24,2.11816e-24
62,0.01496,7.38408e-24,7.67714e-24,2.0567e-24
63,0.013997,7.01356e-24,7.66453e-24,1.99804e-24
64,0.013654,6.66675e-24,7.65166e-24,1.94202e-24
65,0.013255,6.34182e-24,7.63855e-24,1.88847e-24
66,0.01295,6.03709e-24,7.6252e-24,1.83725e-24
67,0.017563,5.75105e-24,7.61165e-24,1.78823e-24
68,0.01726,5.4823e-24,7.59792e-24,1.74127e-24
69,0.013103,5.22958e-24,7.58401e-24,1.69626e-24
70,0.011692,4.99174e-24,7.56995e-24,1.6531e-24
71,0.0093381,4.7677e-24,7.55575e-24,1.61168e-24
72,0.0091129,4.55651e-24,7.54142e-24,1.57075e-24
73,0.0088675,4.35727e-24,7.52698e-24,1.53114e-24
74,0.0086911,4.16917e-24,7.51245e-24,1.49309e-24
75,0.0084939,3.99144e-24,7.49782e-24,1.4565e-24
76,0.0083088,3.82339e-24,7.48312e-24,1.42132e-24
77,0.008049,3.6644e-24,7.46836e-24,1.38745e-24
78,0.0078238,3.51386e-24,7.45354e-24,1.35485e-24
79,0.0076997,3.37123e-24,7.43866e-24,1.32344e-24
80,0.007527,3.23602e-24,7.42375e-24,1.29316e-24
81,0.0072764,3.10775e-24,7.40881e-24,1.26398e-24
82,0.0070142,2.98599e-24,7.39385e-24,1.23582e-24
83,0.0067996,2.87034e-24,7.37886e-24,1.20864e-24
84,0.0066138,2.76043e-24,7.36387e-24,1.1824e-24
85,0.0064365,2.65592e-24,7.34886e-24,1.15705e-24
86,0.0062767,2.55649e-24,7.33386e-24,1.13255e-24
87,0.0060448,2.46183e-24,7.31887e-24,1.10887e-24
88,0.0059185,2.37168e-24,7.30389e-24,1.08584e-24
89,0.0057555,2.28576e-24,7.28892e-24,1.06305e-24
90,0.005514,2.20385e-24,7.27397e-24,1.041e-24
91,0.0053192,2.12571e-24,7.25904e-24,1.01965e-24
92,0.0050046,2.05113e-24,7.24414e-24,9.98987e-25
93,0.004812,1.97992e-24,7.22927e-24,9.78969e-25
94,0.0047464,1.9119e-24,7.21443e-24,9.59573e-25
95,0.0045549,1.84688e-24,7.19963e-24,9.40771e-25
96,0.0043647,1.78472e-24,7.18487e-24,9.22541e-25
97,0.0041756,1.72526e-24,7.17016e-24,9.04859e-25
98,0.0039303,1.66835e-24,7.15548e-24,8.87703e-25
99,0.003729,1.61387e-24,7.14085e-24,8.71051e-25
100,0.0035481,1.5619e-24,7.12627e-24,8.54885e-25
101,0.0033846,1.51191e-24,7.11174e-24,8.39186e-25
102,0.003224,1.46402e-24,7.09727e-24,8.23934e-25
103,0.0029952,1.41812e-24,7.08284e-24,8.09114e-25
104,0.0028272,1.37412e-24,7.06848e-24,7.94708e-25
105,0.002692,1.3319e-24,7.05416e-24,7.80703e-25
106,0.0025175,1.29139e-24,7.03991e-24,7.67081e-25
107,0.0023486,1.2525e-24,7.02571e-24,7.5383e-25
108,0.0021365,1.21515e-24,7.01158e-24,7.40936e-25
109,0.0019572,1.17926e-24,6.9975e-24,7.28386e-25
110,0.0017581,1.14477e-24,6.98349e-24,7.16168e-25
111,0.0015766,1.1116e-24,6.96954e-24,7.0427e-25
112,0.001434,1.0797e-24,6.95566e-24,6.92577e-25
113,0.0012451,1.049e-24,6.94183e-24,6.80912e-25
114,0.0010903,1.01945e-24,6.92807e-24,6.69548e-25
115,0.00092947,9.90998e-25,6.91438e-24,6.58475e-25
116,0.00073944,9.63591e-25,6.90075e-24,6.47682e-25
117,0.00057339,9.37182e-25,6.88719e-24,6.37161e-25
118,0.00039771,9.11726e-25,6.87369e-24,6.26901e-25
119,0.00020345,8.87182e-25,6.86026e-24,6.16895e-25
120,0,8.63509e-25,6.84689e-24,6.07135e-25
121,0,8.40669e-25,6.8336e-24,5.97611e-25
122,0,8.18626e-25,6.82036e-24,5.88316e-25
123,0,7.97345e-25,6.8072e-24,5.79244e-25
124,0,7.76794e-25,6.7941e-24,5.70387e-25
125,0,7.56942e-25,6.78107e-24,5.61737e-25
126,0,7.37759e-25,6.76811e-24,5.5329e-25
127,0,7.19219e-25,6.75521e-24,5.45038e-25
128,0,7.01294e-25,6.74238e-24,5.36975e-25
129,0,6.83959e-25,6.72962e-24,5.29095e-25
130,0,6.6719e-25,6.71692e-24,5.21394e-25
131,0,6.50965e-25,6.70429e-24,5.13865e-25
132,0,6.35261e-25,6.69172e-24,5.06504e-25
133,0,6.20059e-25,6.67922e-24,4.99305e-25
134,0,6.05337e-25,6.66679e-24,4.92264e-25
135,0,5.91078e-25,6.65442e-24,4.85376e-25
136,0,5.77263e-25,6.64212e-24,4.78636e-25
137,0,5.63876e-25,6.62988e-24,4.72041e-25
138,0,5.50899e-25,6.61771e-24,4.65586e-25
139,0,5.38318e-25,6.6056e-24,4.59267e-25
140,0,5.26118e-25,6.59356e-24,4.53081e-25
141,0,5.14284e-25,6.58158e-24,4.47023e-25
142,0,5.02802e-25,6.56966e-24,4.4109e-25
143,0,4.91661e-25,6.55781e-24,4.35279e-25
144,0,4.80846e-25,6.54602e-24,4.29587e-25
145,0,4.70348e-25,6.53429e-24,4.23947e-25
146,0,4.60153e-25,6.52262e-24,4.18342e-25
147,0,4.50251e-25,6.51102e-24,4.1285e-25
148,0,4.40632e-25,6.49948e-24,4.07468e-25
149,0,4.31286e-25,6.48799e-24,4.02193e-25
150,0,4.22203e-25,6.47657e-24,3.97021e-25
